MYear,Com_Name,Class,Order,Family,IUCN Classification
2021/6,Squirrel_Cuckoo,Aves,Passeriformes,Tyrannidae,LC
2021/6,White-rumped_Swallow,Aves,Passeriformes,Tyrannidae,LC
2021/6,White-rumped_Swallow,Aves,Passeriformes,Tyrannidae,LC
2021/6,White-rumped_Swallow,Aves,Passeriformes,Icteridae,LC
2021/6,Guira_Cuckoo,Aves,Charadriiformes,Jacanidae,LC
2021/6,Guira_Cuckoo,Aves,Passeriformes,Furnariidae,LC
2021/6,Guira_Cuckoo,Aves,Passeriformes,Furnariidae,LC
2021/6,Guira_Cuckoo,Aves,Passeriformes,Furnariidae,LC
2021/6,Guira_Cuckoo,Aves,Passeriformes,Furnariidae,LC
2021/6,Guira_Cuckoo,Aves,Passeriformes,Furnariidae,LC
2021/6,Guira_Cuckoo,Aves,Passeriformes,Furnariidae,LC
2021/6,Smooth_billed_Ani,Aves,Psittaciformes,Psittacidae,LC
2021/6,Smooth_billed_Ani,Aves,Piciformes,Picidae,LC
2021/6,Smooth_billed_Ani,Aves,Piciformes,Picidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/6,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/7,Smooth_billed_Ani,Mammalia,Rodentia,Dasyproctidae,DD
2021/7,Smooth_billed_Ani,Mammalia,Rodentia,Dasyproctidae,DD
2021/7,Smooth_billed_Ani,Mammalia,Rodentia,Dasyproctidae,DD
2021/7,Smooth_billed_Ani,Mammalia,Rodentia,Dasyproctidae,DD
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Furnariidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Icteridae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Icteridae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Icteridae,LC
2021/7,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/7,Smooth_billed_Ani,Aves,Coraciiformes,Alcedinidae,LC
2021/7,Smooth_billed_Ani,Aves,Coraciiformes,Alcedinidae,LC
2021/7,Smooth_billed_Ani,Aves,Coraciiformes,Alcedinidae,LC
2021/7,Smooth_billed_Ani,Aves,Psittaciformes,Psittacidae,LC
2021/7,Smooth_billed_Ani,Aves,Psittaciformes,Psittacidae,LC
2021/7,Smooth_billed_Ani,Aves,Psittaciformes,Psittacidae,LC
2021/7,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/7,Smooth_billed_Ani,Aves,Columbiformes,Columbidae,LC
2021/7,Smooth_billed_Ani,Aves,Passeriformes,Turdidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Turdidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Turdidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Turdidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Turdidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Thraupidae,LC
2021/7,Chaco_Chachalaca,Aves,Columbiformes,Columbidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Tyrannidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Tyrannidae,LC
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Tyrannidae,LC
2021/7,Chaco_Chachalaca,Mammalia,Primates,Atelidae,LC
2021/7,Chaco_Chachalaca,Mammalia,Rodentia,Dasyproctidae,DD
2021/7,Chaco_Chachalaca,Aves,Passeriformes,Furnariidae,LC
2021/7,Narrow-billed_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Narrow-billed_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Great Rufous_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Great Rufous_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Great Rufous_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Great Rufous_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Great Rufous_Woodcreeper,Aves,Passeriformes,Furnariidae,LC
2021/7,Hyacinth_Macaw,Aves,Passeriformes,Icteridae,LC
2021/7,Hyacinth_Macaw,Aves,Passeriformes,Icteridae,LC
2021/7,Hyacinth_Macaw,Aves,Columbiformes,Columbidae,LC
2021/7,Hyacinth_Macaw,Aves,Psittaciformes,Psittacidae,LC
2021/7,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/7,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/7,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/7,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/7,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/8,Blue-and-yellow_Macaw,Mammalia,Rodentia,Caviidae,LC
2021/8,Blue-and-yellow_Macaw,Mammalia,Rodentia,Caviidae,LC
2021/8,Blue-and-yellow_Macaw,Mammalia,Rodentia,Dasyproctidae,DD
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Icteridae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Turdidae,LC
2021/8,Blue-and-yellow_Macaw,Aves,Passeriformes,Turdidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Galliformes,Cracidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Galliformes,Cracidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Passeriformes,Furnariidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Blue-and-yellow_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Red-and-green_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Red-and-green_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Red-and-green_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Red-and-green_Macaw,Aves,Columbiformes,Columbidae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Turdidae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Turdidae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Turdidae,LC
2021/9,Red-and-green_Macaw,Aves,Apodiformes,Trochilinae,LC
2021/9,Red-and-green_Macaw,Aves,Apodiformes,Trochilinae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/9,Red-and-green_Macaw,Aves,Passeriformes,Tyrannidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Passeriformes,Tyrannidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Passeriformes,Furnariidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Passeriformes,Furnariidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Passeriformes,Furnariidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Columbiformes,Columbidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Columbiformes,Columbidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Columbiformes,Columbidae,LC
2021/9,Swallow-tailed_Hummingbird,Aves,Columbiformes,Columbidae,LC
2021/9,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/9,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/9,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/9,Great_Kiskadee,Aves,Trogoniformes,Trogonidae,LC
2021/9,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2021/9,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2021/9,Great_Kiskadee,Aves,Pelecaniformes,Threskiornithidae,LC
2021/9,Great_Kiskadee,Aves,Piciformes,Ramphastidae,LC
2021/9,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/9,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/10,Great_Kiskadee,Aves,Cuculiformes,Cuculidae,LC
2021/10,Great_Kiskadee,Aves,Cuculiformes,Cuculidae,LC
2021/10,Great_Kiskadee,Aves,Cuculiformes,Cuculidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2021/10,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/10,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/10,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/10,Great_Kiskadee,Aves,Charadriiformes,Charadriidae,LC
2021/10,Great_Kiskadee,Aves,Charadriiformes,Charadriidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Pelecaniformes,Ardeidae,LC
2021/10,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2021/10,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/10,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2021/10,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Passeridae,LC
2021/10,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/10,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/10,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/11,Great_Kiskadee,Aves,Pelecaniformes,Ardeidae,LC
2021/11,Great_Kiskadee,Aves,Galliformes,Cracidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2021/11,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2021/11,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2021/11,Great_Kiskadee,Aves,Accipitriformes,Accipitridae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Icteridae,LC
2021/11,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/11,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/11,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/11,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2021/11,Great_Kiskadee,Aves,Cathartiformes,Cathartidae,LC
2021/12,Great_Kiskadee,Aves,Cuculiformes,Cuculidae,LC
2021/12,Great_Kiskadee,Aves,Passeriformes,Icteridae,LC
2021/12,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/12,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/12,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/12,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/12,Great_Kiskadee,Aves,Trogoniformes,Trogonidae,LC
2021/12,Great_Kiskadee,Aves,Piciformes,Ramphastidae,LC
2021/12,Great_Kiskadee,Aves,Cathartiformes,Cathartidae,LC
2021/12,Great_Kiskadee,Aves,Cuculiformes,Cuculidae,LC
2021/12,Great_Kiskadee,Mammalia,Rodentia,Caviidae,LC
2021/12,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2021/12,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/12,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/12,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2021/12,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2022/1,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/1,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/1,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2022/1,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/1,Great_Kiskadee,Aves,Piciformes,Ramphastidae,LC
2022/2,Great_Kiskadee,Aves,Psittaciformes,Psittacidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/2,Great_Kiskadee,Aves,Accipitriformes,accipitridae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Icteridae,LC
2022/2,Great_Kiskadee,Aves,Psittaciformes,Psittacidae,LC
2022/2,Great_Kiskadee,Aves,Psittaciformes,Psittacidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/2,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thaupidae,LC
2022/2,Great_Kiskadee,Aves,Pelecaniformes,Ardeidae,LC
2022/2,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2022/2,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2022/2,Great_Kiskadee,Aves,Piciformes,Ramphastidae,LC
2022/2,Great_Kiskadee,Mammalia,Primates,Atelidae,LC
2022/2,Great_Kiskadee,Mammalia,Primates,Atelidae,LC
2022/2,Great_Kiskadee,Mammalia,Primates,Atelidae,LC
2022/2,Great_Kiskadee,Aves,Charadriiformes,Jacanidae,LC
2022/2,Great_Kiskadee,Aves,Psittaciformes,Psittacidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thaupidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thaupidae,LC
2022/2,Great_Kiskadee,Aves,Passeriformes,Thaupidae,LC
2022/2,Great_Kiskadee,Aves,Piciformes,Ramphastidae,LC
2022/3,Great_Kiskadee,Aves,Cuculiformes,Cuculidae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/3,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2022/3,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2022/3,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Icteridae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Icteridae,LC
2022/3,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/3,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/3,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/3,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/3,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/3,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/4,Great_Kiskadee,Mammalia,Primates,Atelidae,LC
2022/4,Great_Kiskadee,Mammalia,Rodentia,Caviidae,LC
2022/4,Great_Kiskadee,Aves,Gruiformes,Aramidae,LC
2022/4,Great_Kiskadee,Aves,Charadriiformes,Jacanidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/4,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/4,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/4,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/4,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/4,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/4,Great_Kiskadee,Aves,Piciformes,Ramphastidae,LC
2022/4,Great_Kiskadee,Aves,Cathartiformes,Cathartidae,LC
2022/4,Great_Kiskadee,Aves,Cathartiformes,Cathartidae,LC
2022/5,Great_Kiskadee,Aves,Psittaciformes,Psittacidae,LC
2022/5,Great_Kiskadee,Aves,Psittaciformes,Psittacidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/5,Great_Kiskadee,Mammalia,Rodentia,Caviidae,LC
2022/5,Great_Kiskadee,Mammalia,Rodentia,Caviidae,LC
2022/5,Great_Kiskadee,Mammalia,Rodentia,Dasyproctidae,DD
2022/5,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Icteridae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Passeridae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Passeridae,LC
2022/5,Great_Kiskadee,Aves,Charadriiformes,Charadriidae,LC
2022/5,Great_Kiskadee,Aves,Charadriiformes,Charadriidae,LC
2022/5,Great_Kiskadee,Aves,Charadriiformes,Charadriidae,LC
2022/5,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/5,Great_Kiskadee,Aves,Columbiformes,Columbidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Turdidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Thraupidae,LC
2022/5,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2022/5,Great_Kiskadee,Aves,Anseriformes,Anhimidae,LC
2022/5,Great_Kiskadee,Aves,Cathartiformes,Cathartidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Tyrannidae,LC
2022/5,Great_Kiskadee,Mammalia,Primates,Atelidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/5,Great_Kiskadee,Aves,Passeriformes,Furnariidae,LC
2022/5,Streaked_Flycatcher,Aves,Passeriformes,Furnariidae,LC
2022/5,Streaked_Flycatcher,Aves,Passeriformes,Furnariidae,LC
2022/5,Lined_Seedeater,Aves,Passeriformes,Furnariidae,LC
2022/5,Lined_Seedeater,Aves,Passeriformes,Furnariidae,LC
2022/5,Neotropic_Cormorant,Aves,Passeriformes,Icteridae,LC
2022/5,Neotropic_Cormorant,Aves,Columbiformes,Columbidae,LC
2022/5,Neotropic_Cormorant,Aves,Columbiformes,Columbidae,LC
2022/5,Neotropic_Cormorant,Aves,Passeriformes,Thraupidae,LC
2022/5,Neotropic_Cormorant,Aves,Passeriformes,Thraupidae,LC
2022/5,black_howler,Aves,Columbiformes,Columbidae,LC
2022/5,black_howler,Aves,Passeriformes,Turdidae,LC
2022/5,black_howler,Aves,Passeriformes,Turdidae,LC
2022/5,black_howler,Aves,Piciformes,Ramphastidae,LC
2022/5,black_howler,Aves,Cathartiformes,Cathartidae,LC
2021/6,black_howler,Aves,Psittaciformes,Psittacidae,LC
2021/6,Saffron_Finch,Aves,Psittaciformes,Psittacidae,LC
2021/6,Saffron_Finch,Aves,Passeriformes,Tyrannidae,LC
2021/6,Saffron_Finch,Aves,Passeriformes,Furnariidae,LC
2021/6,Saffron_Finch,Aves,Passeriformes,Furnariidae,LC
2021/6,Saffron_Finch,Aves,Passeriformes,Furnariidae,LC
2021/6,Saffron_Finch,Aves,Passeriformes,Furnariidae,LC
2021/6,Saffron_Finch,Aves,Columbiformes,Columbidae,LC
2021/6,Saffron_Finch,Aves,Columbiformes,Columbidae,LC
2021/6,Saffron_Finch,Aves,Columbiformes,Columbidae,LC
2021/6,Saffron_Finch,Aves,Columbiformes,Columbidae,LC
2021/6,Saffron_Finch,Aves,Columbiformes,Columbidae,LC
2021/6,Saffron_Finch,Aves,Columbiformes,Columbidae,LC
2021/6,Saffron_Finch,Aves,Piciformes,Ramphastidae,LC
2021/6,Saffron_Finch,Aves,Cathartiformes,Cathartidae,LC
2021/6,Saffron_Finch,Aves,Cathartiformes,Cathartidae,LC
2021/6,Saffron_Finch,Aves,Cathartiformes,Cathartidae,LC
2021/6,Saffron_Finch,Aves,Cathartiformes,Cathartidae,LC
2021/9,Saffron_Finch,Aves,Passeriformes,Tyrannidae,LC
2021/7,Capybara,Aves,Cuculiformes,Cuculidae,LC
2021/6,Capybara,Aves,Charadriiformes,Jacanidae,LC
2021/6,Capybara,Aves,Charadriiformes,Jacanidae,LC
2021/6,Capybara,Aves,Passeriformes,Thraupidae,LC
2021/6,Capybara,Aves,Passeriformes,Thraupidae,LC
2021/6,Capybara,Aves,Cathartiformes,Cathartidae,LC
2021/6,Capybara,Aves,Cathartiformes,Cathartidae,LC
2021/6,Capybara,Aves,Cathartiformes,Cathartidae,LC
2021/6,Capybara,Aves,Cathartiformes,Cathartidae,LC
2021/6,Capybara,Aves,Cathartiformes,Cathartidae,LC
2021/7,Capybara,Aves,Cuculiformes,Cuculidae,LC
2021/7,Capybara,Aves,Psittaciformes,Psittacidae,LC
2021/7,Capybara,Aves,Psittaciformes,Psittacidae,LC
2021/7,Capybara,Aves,Passeriformes,Furnariidae,LC
2021/7,Capybara,Aves,Passeriformes,Furnariidae,LC
2021/7,Capybara,Aves,Passeriformes,Furnariidae,LC
2021/7,Capybara,Aves,Columbiformes,Columbidae,LC
2021/7,Capybara,Aves,Columbiformes,Columbidae,LC
2021/7,Capybara,Aves,Columbiformes,Columbidae,LC
2021/7,Capybara,Aves,Charadriiformes,Charadriidae,LC
